transaccion_id,tarjeta_id,cliente_id,fecha,monto_ars,categoria,tipo,aprobada
TX026321,T00729,C0345,2024-12-06,15535.34,Supermercado,débito,1
TX026322,T00745,C0351,2024-12-06,39743.7,Supermercado,débito,1
TX026323,T00758,C0355,2024-12-06,20101.53,Supermercado,crédito,1
TX026324,T00759,C0356,2024-12-06,141875.53,Indumentaria,débito,1
TX026325,T00773,C0362,2024-12-06,26220.04,E-commerce,crédito,1
TX026326,T00776,C0365,2024-12-06,244195.85,Restaurant,débito,1
TX026327,T00785,C0368,2024-12-06,22469.01,Combustible,débito,1
TX026328,T00810,C0382,2024-12-06,101630.54,Supermercado,crédito,1
TX026329,T00831,C0392,2024-12-06,106823.95,Supermercado,débito,1
TX026330,T00833,C0392,2024-12-06,18447.03,Entretenimiento,crédito,1
TX026331,T00848,C0398,2024-12-06,166861.59,Combustible,crédito,1
TX026332,T00858,C0403,2024-12-06,44917.42,Supermercado,débito,1
TX026333,T00871,C0408,2024-12-06,22068.34,Entretenimiento,crédito,1
TX026334,T00873,C0409,2024-12-06,51952.03,Supermercado,débito,1
TX026335,T00876,C0411,2024-12-06,46482.66,Restaurant,débito,1
TX026336,T00881,C0413,2024-12-06,17338.38,Restaurant,débito,1
TX026337,T00881,C0413,2024-12-06,15603.33,Supermercado,débito,0
TX026338,T00913,C0428,2024-12-06,19969.19,Indumentaria,crédito,1
TX026339,T00927,C0437,2024-12-06,25889.5,Combustible,débito,1
TX026340,T00932,C0439,2024-12-06,52718.45,Transferencia,débito,1
TX026341,T00954,C0447,2024-12-06,21215.1,E-commerce,crédito,1
TX026342,T00979,C0461,2024-12-06,245186.08,Transferencia,débito,1
TX026343,T01016,C0477,2024-12-06,30856.91,Servicios,débito,1
TX026344,T01021,C0480,2024-12-06,104381.67,E-commerce,crédito,1
TX026345,T01033,C0486,2024-12-06,45496.64,Servicios,débito,1
TX026346,T01044,C0491,2024-12-06,122840.01,Restaurant,crédito,1
TX026347,T01054,C0496,2024-12-06,46987.99,Supermercado,débito,1
TX026348,T01068,C0501,2024-12-06,382731.47,Indumentaria,crédito,1
TX026349,T01101,C0516,2024-12-06,152118.16,Restaurant,crédito,1
TX026350,T01153,C0538,2024-12-06,87253.65,Supermercado,débito,1
TX026351,T01154,C0538,2024-12-06,19201.36,Entretenimiento,crédito,1
TX026352,T01155,C0539,2024-12-06,265395.95,Transferencia,débito,1
TX026353,T01164,C0544,2024-12-06,87064.37,Indumentaria,crédito,1
TX026354,T01174,C0549,2024-12-06,222208.18,Transferencia,débito,1
TX026355,T01205,C0563,2024-12-06,25166.83,Salud,débito,1
TX026356,T01215,C0567,2024-12-06,247380.63,Viajes,crédito,1
TX026357,T01224,C0571,2024-12-06,8359.05,Restaurant,crédito,1
TX026358,T01271,C0597,2024-12-06,6722.49,Supermercado,débito,1
TX026359,T01272,C0598,2024-12-06,22959.67,Servicios,débito,1
TX026360,T01292,C0607,2024-12-06,21176.23,E-commerce,crédito,1
TX026361,T01310,C0615,2024-12-06,31899.07,Salud,crédito,0
TX026362,T01324,C0623,2024-12-06,18621.62,Combustible,débito,1
TX026363,T01327,C0625,2024-12-06,94843.85,Supermercado,crédito,1
TX026364,T01326,C0625,2024-12-06,152805.98,Restaurant,débito,1
TX026365,T01340,C0630,2024-12-06,27962.54,E-commerce,crédito,1
TX026366,T01345,C0632,2024-12-06,19983.23,Combustible,débito,1
TX026367,T01354,C0636,2024-12-06,9310.51,Servicios,débito,1
TX026368,T01374,C0645,2024-12-06,63335.5,Supermercado,débito,1
TX026369,T01378,C0646,2024-12-06,25908.76,Entretenimiento,débito,1
TX026370,T01379,C0646,2024-12-06,62981.04,Viajes,crédito,1
TX026371,T01378,C0646,2024-12-06,24844.83,Servicios,débito,1
TX026372,T01382,C0647,2024-12-06,18344.46,Entretenimiento,crédito,1
TX026373,T01416,C0662,2024-12-06,27800.68,Combustible,débito,1
TX026374,T01422,C0665,2024-12-06,11755.91,Servicios,débito,1
TX026375,T01426,C0666,2024-12-06,24815.25,Restaurant,crédito,1
TX026376,T01428,C0667,2024-12-06,88756.1,E-commerce,crédito,1
TX026377,T01437,C0670,2024-12-06,133633.33,Salud,crédito,1
TX026378,T01447,C0676,2024-12-06,33982.18,Servicios,crédito,1
TX026379,T01468,C0687,2024-12-06,64301.96,Servicios,débito,1
TX026380,T01480,C0693,2024-12-06,53591.78,Salud,crédito,1
TX026381,T01492,C0698,2024-12-06,14491.93,Entretenimiento,débito,1
TX026382,T01512,C0707,2024-12-06,175129.75,Supermercado,débito,1
TX026383,T01512,C0707,2024-12-06,66002.67,Servicios,débito,1
TX026384,T01522,C0712,2024-12-06,18359.18,Restaurant,débito,1
TX026385,T01557,C0725,2024-12-06,37461.2,Indumentaria,débito,1
TX026386,T01573,C0733,2024-12-06,81921.03,Servicios,débito,1
TX026387,T01574,C0733,2024-12-06,647423.71,Viajes,crédito,1
TX026388,T01586,C0740,2024-12-06,102250.51,E-commerce,débito,0
TX026389,T01608,C0750,2024-12-06,10802.72,Combustible,débito,1
TX026390,T01611,C0752,2024-12-06,51130.56,Restaurant,débito,1
TX026391,T01614,C0754,2024-12-06,23079.64,Combustible,débito,0
TX026392,T01626,C0760,2024-12-06,10152.28,Entretenimiento,débito,1
TX026393,T01626,C0760,2024-12-06,38379.34,E-commerce,débito,1
TX026394,T01630,C0763,2024-12-06,123268.16,Salud,débito,1
TX026395,T01692,C0790,2024-12-06,3867.26,Servicios,débito,1
TX026396,T01736,C0811,2024-12-06,15664.1,Servicios,débito,1
TX026397,T01748,C0816,2024-12-06,28716.23,Servicios,débito,1
TX026398,T01763,C0824,2024-12-06,27225.29,Indumentaria,débito,1
TX026399,T01775,C0832,2024-12-06,101008.58,Restaurant,débito,1
TX026400,T01781,C0835,2024-12-06,32918.85,Supermercado,débito,1
TX026401,T01790,C0840,2024-12-06,62966.3,E-commerce,débito,1
TX026402,T01811,C0849,2024-12-06,74613.57,Supermercado,crédito,1
TX026403,T01819,C0854,2024-12-06,34843.32,Restaurant,débito,1
TX026404,T01839,C0864,2024-12-06,304611.04,Supermercado,débito,1
TX026405,T01912,C0900,2024-12-06,733539.47,Viajes,crédito,1
TX026406,T01952,C0922,2024-12-06,75482.6,Indumentaria,débito,1
TX026407,T01973,C0933,2024-12-06,77510.31,Combustible,crédito,1
TX026408,T01983,C0937,2024-12-06,17363.63,Entretenimiento,débito,1
TX026409,T02013,C0950,2024-12-06,139988.55,E-commerce,crédito,1
TX026410,T02024,C0954,2024-12-06,255594.53,Salud,débito,1
TX026411,T02027,C0956,2024-12-06,135759.74,E-commerce,crédito,1
TX026412,T02026,C0956,2024-12-06,261070.59,Transferencia,débito,1
TX026413,T02081,C0987,2024-12-06,23003.39,Combustible,débito,1
TX026414,T02085,C0989,2024-12-06,20316.07,Servicios,débito,1
TX026415,T02091,C0993,2024-12-06,50199.09,Supermercado,débito,1
TX026416,T02104,C0998,2024-12-06,18072.84,E-commerce,crédito,1
TX026417,T00009,C0004,2024-12-07,16158.66,Supermercado,débito,1
TX026418,T00012,C0006,2024-12-07,176413.5,Supermercado,débito,1
TX026419,T00035,C0015,2024-12-07,219835.16,Transferencia,débito,1
TX026420,T00045,C0020,2024-12-07,179626.52,Transferencia,débito,1
TX026421,T00059,C0026,2024-12-07,16437.35,Servicios,débito,1
TX026422,T00096,C0045,2024-12-07,47852.22,Restaurant,débito,1
TX026423,T00104,C0048,2024-12-07,26921.59,Servicios,crédito,1
TX026424,T00105,C0050,2024-12-07,43303.46,Supermercado,débito,1
TX026425,T00111,C0052,2024-12-07,23096.72,Indumentaria,crédito,1
TX026426,T00119,C0056,2024-12-07,35345.23,E-commerce,crédito,1
TX026427,T00143,C0064,2024-12-07,21594.72,Entretenimiento,débito,1
TX026428,T00200,C0088,2024-12-07,15106.42,Servicios,crédito,1
TX026429,T00241,C0104,2024-12-07,238250.9,E-commerce,crédito,1
TX026430,T00259,C0111,2024-12-07,102395.46,E-commerce,crédito,0
TX026431,T00271,C0117,2024-12-07,9282.19,Servicios,débito,1
TX026432,T00281,C0122,2024-12-07,17124.29,Servicios,débito,1
TX026433,T00288,C0125,2024-12-07,113307.54,Indumentaria,crédito,1
TX026434,T00291,C0127,2024-12-07,13119.07,Restaurant,débito,1
TX026435,T00291,C0127,2024-12-07,61298.48,E-commerce,débito,1
TX026436,T00291,C0127,2024-12-07,6533.05,Restaurant,débito,1
TX026437,T00328,C0146,2024-12-07,638397.78,Viajes,crédito,1
TX026438,T00326,C0146,2024-12-07,52595.44,Indumentaria,débito,1
TX026439,T00338,C0153,2024-12-07,94737.08,Transferencia,débito,1
TX026440,T00343,C0155,2024-12-07,61415.17,E-commerce,crédito,1
TX026441,T00394,C0182,2024-12-07,118217.28,Transferencia,débito,1
TX026442,T00408,C0189,2024-12-07,29132.22,Restaurant,débito,1
TX026443,T00441,C0206,2024-12-07,30712.35,Combustible,débito,1
TX026444,T00446,C0208,2024-12-07,441126.83,Indumentaria,débito,1
TX026445,T00511,C0239,2024-12-07,61219.07,Servicios,débito,1
TX026446,T00515,C0240,2024-12-07,188048.61,E-commerce,crédito,1
TX026447,T00551,C0257,2024-12-07,19142.31,Entretenimiento,crédito,1
TX026448,T00568,C0267,2024-12-07,19168.95,Indumentaria,débito,1
TX026449,T00570,C0268,2024-12-07,195202.18,Transferencia,débito,1
TX026450,T00596,C0281,2024-12-07,69411.06,Indumentaria,crédito,1
TX026451,T00601,C0283,2024-12-07,111077.19,E-commerce,crédito,1
TX026452,T00629,C0297,2024-12-07,14910.83,Restaurant,débito,1
TX026453,T00678,C0318,2024-12-07,60991.84,E-commerce,débito,1
TX026454,T00678,C0318,2024-12-07,21159.21,Restaurant,débito,1
TX026455,T00681,C0320,2024-12-07,18429.23,Restaurant,débito,1
TX026456,T00684,C0322,2024-12-07,17773.06,Servicios,débito,1
TX026457,T00697,C0329,2024-12-07,6051.92,Entretenimiento,débito,1
TX026458,T00709,C0337,2024-12-07,84365.75,Entretenimiento,crédito,0
TX026459,T00717,C0340,2024-12-07,163688.97,Transferencia,débito,1
TX026460,T00721,C0341,2024-12-07,24262.22,E-commerce,crédito,1
TX026461,T00725,C0344,2024-12-07,101115.25,Supermercado,débito,1
TX026462,T00739,C0349,2024-12-07,22914.81,Supermercado,débito,1
TX026463,T00741,C0350,2024-12-07,75989.91,Entretenimiento,débito,1
TX026464,T00745,C0351,2024-12-07,21744.45,Servicios,débito,1
TX026465,T00759,C0356,2024-12-07,14900.43,Servicios,débito,1
TX026466,T00777,C0365,2024-12-07,214420.2,Restaurant,crédito,1
TX026467,T00785,C0368,2024-12-07,10615.85,Servicios,débito,1
TX026468,T00794,C0375,2024-12-07,24186.89,E-commerce,débito,1
TX026469,T00794,C0375,2024-12-07,44224.1,E-commerce,débito,1
TX026470,T00796,C0376,2024-12-07,35611.73,Supermercado,crédito,1
TX026471,T00797,C0377,2024-12-07,51237.06,Servicios,débito,1
TX026472,T00799,C0377,2024-12-07,479092.88,Viajes,crédito,0
TX026473,T00838,C0394,2024-12-07,35976.28,E-commerce,crédito,1
TX026474,T00847,C0398,2024-12-07,214450.68,Supermercado,débito,1
TX026475,T00854,C0401,2024-12-07,60225.57,Combustible,crédito,1
TX026476,T00896,C0420,2024-12-07,61180.63,Transferencia,débito,1
TX026477,T00920,C0433,2024-12-07,40895.86,Restaurant,débito,1
TX026478,T00941,C0442,2024-12-07,34714.58,Entretenimiento,débito,1
TX026479,T00941,C0442,2024-12-07,4763.83,Combustible,débito,1
TX026480,T00947,C0445,2024-12-07,116489.96,Combustible,débito,1
TX026481,T00994,C0467,2024-12-07,22298.7,Servicios,crédito,1
TX026482,T01020,C0480,2024-12-07,91193.9,E-commerce,débito,1
TX026483,T01022,C0481,2024-12-07,82369.37,Transferencia,débito,1
TX026484,T01043,C0491,2024-12-07,376836.41,Transferencia,débito,1
TX026485,T01043,C0491,2024-12-07,49902.45,Restaurant,débito,1
TX026486,T01078,C0506,2024-12-07,23507.27,E-commerce,débito,1
TX026487,T01082,C0508,2024-12-07,42384.29,Supermercado,débito,1
TX026488,T01084,C0511,2024-12-07,81713.58,Transferencia,débito,1
TX026489,T01084,C0511,2024-12-07,35834.03,Salud,débito,1
TX026490,T01089,C0512,2024-12-07,104277.84,Indumentaria,crédito,1
TX026491,T01089,C0512,2024-12-07,56828.02,Entretenimiento,crédito,0
TX026492,T01124,C0523,2024-12-07,71461.86,Combustible,crédito,1
TX026493,T01132,C0526,2024-12-07,144559.09,Transferencia,débito,1
TX026494,T01139,C0529,2024-12-07,32875.92,Restaurant,crédito,1
TX026495,T01145,C0532,2024-12-07,31193.38,Restaurant,crédito,1
TX026496,T01152,C0537,2024-12-07,8378.84,Servicios,débito,1
TX026497,T01165,C0545,2024-12-07,36937.01,Servicios,débito,1
TX026498,T01205,C0563,2024-12-07,31289.08,Indumentaria,débito,1
TX026499,T01205,C0563,2024-12-07,29489.74,E-commerce,débito,1
TX026500,T01212,C0566,2024-12-07,107759.55,Viajes,crédito,0
TX026501,T01231,C0577,2024-12-07,63278.94,Supermercado,débito,1
TX026502,T01253,C0588,2024-12-07,92917.83,Viajes,crédito,0
TX026503,T01256,C0590,2024-12-07,11289.28,Restaurant,débito,1
TX026504,T01263,C0593,2024-12-07,17826.73,E-commerce,débito,1
TX026505,T01264,C0594,2024-12-07,90746.83,Servicios,débito,1
TX026506,T01277,C0600,2024-12-07,21047.64,E-commerce,débito,1
TX026507,T01283,C0603,2024-12-07,104838.49,Entretenimiento,débito,1
TX026508,T01318,C0620,2024-12-07,111140.91,Salud,débito,0
TX026509,T01319,C0620,2024-12-07,541844.49,Viajes,crédito,1
TX026510,T01323,C0622,2024-12-07,68232.55,Entretenimiento,crédito,1
TX026511,T01359,C0638,2024-12-07,25114.84,Servicios,débito,1
TX026512,T01361,C0638,2024-12-07,133176.66,Indumentaria,crédito,1
TX026513,T01365,C0640,2024-12-07,16654.44,Entretenimiento,débito,1
TX026514,T01371,C0644,2024-12-07,134407.32,Transferencia,débito,1
TX026515,T01397,C0653,2024-12-07,67871.85,E-commerce,crédito,1
TX026516,T01436,C0670,2024-12-07,53448.44,Combustible,crédito,0
TX026517,T01502,C0703,2024-12-07,42616.34,Combustible,débito,1
TX026518,T01505,C0704,2024-12-07,12066.05,Servicios,débito,1
TX026519,T01538,C0718,2024-12-07,17635.25,Restaurant,crédito,1
TX026520,T01548,C0722,2024-12-07,15706.85,Servicios,débito,1
TX026521,T01551,C0723,2024-12-07,76591.79,Supermercado,crédito,1
TX026522,T01558,C0726,2024-12-07,16852.22,Restaurant,débito,1
TX026523,T01573,C0733,2024-12-07,122102.33,Supermercado,débito,1
TX026524,T01592,C0742,2024-12-07,7074.12,Servicios,débito,1
TX026525,T01612,C0753,2024-12-07,91133.36,Supermercado,débito,1
TX026526,T01617,C0755,2024-12-07,12525.25,Restaurant,débito,1
TX026527,T01622,C0757,2024-12-07,18504.84,Supermercado,débito,1
TX026528,T01629,C0762,2024-12-07,38147.23,Indumentaria,crédito,1
TX026529,T01631,C0763,2024-12-07,52635.59,Salud,crédito,1
TX026530,T01645,C0768,2024-12-07,78765.33,E-commerce,crédito,1
TX026531,T01659,C0775,2024-12-07,142514.79,Supermercado,débito,1
TX026532,T01664,C0776,2024-12-07,133487.67,Viajes,crédito,0
TX026533,T01667,C0777,2024-12-07,105096.37,Indumentaria,crédito,1
TX026534,T01666,C0777,2024-12-07,366347.17,Viajes,crédito,1
TX026535,T01672,C0780,2024-12-07,16523.43,Servicios,débito,1
TX026536,T01681,C0783,2024-12-07,53402.95,Entretenimiento,crédito,1
TX026537,T01696,C0793,2024-12-07,19497.09,Combustible,débito,1
TX026538,T01715,C0801,2024-12-07,63230.64,Combustible,débito,1
TX026539,T01770,C0828,2024-12-07,57182.34,E-commerce,crédito,1
TX026540,T01779,C0833,2024-12-07,88472.68,Restaurant,crédito,0
TX026541,T01781,C0835,2024-12-07,13245.09,Entretenimiento,débito,1
TX026542,T01808,C0848,2024-12-07,40696.64,Entretenimiento,crédito,1
TX026543,T01816,C0851,2024-12-07,16425.02,Servicios,crédito,1
TX026544,T01817,C0852,2024-12-07,30244.53,Supermercado,débito,1
TX026545,T01817,C0852,2024-12-07,34062.86,Supermercado,débito,1
TX026546,T01832,C0861,2024-12-07,78482.76,Indumentaria,crédito,1
TX026547,T01840,C0864,2024-12-07,36867.25,Combustible,crédito,1
TX026548,T01869,C0879,2024-12-07,23749.65,Servicios,crédito,0
TX026549,T01875,C0881,2024-12-07,20495.69,Indumentaria,crédito,1
TX026550,T01880,C0884,2024-12-07,22544.56,Restaurant,débito,1
TX026551,T01885,C0888,2024-12-07,34943.9,Servicios,débito,1
TX026552,T01901,C0896,2024-12-07,107310.38,E-commerce,crédito,1
TX026553,T01907,C0899,2024-12-07,149367.45,Restaurant,débito,1
TX026554,T01962,C0928,2024-12-07,27293.71,Combustible,crédito,1
TX026555,T01983,C0937,2024-12-07,87907.78,Transferencia,débito,1
TX026556,T02003,C0945,2024-12-07,26131.22,Indumentaria,crédito,1
TX026557,T02009,C0948,2024-12-07,25910.6,E-commerce,débito,1
TX026558,T02012,C0950,2024-12-07,83132.76,Combustible,débito,1
TX026559,T02034,C0961,2024-12-07,17047.99,Supermercado,débito,1
TX026560,T02056,C0973,2024-12-07,34675.28,Restaurant,débito,1
TX026561,T02067,C0980,2024-12-07,316784.55,Transferencia,débito,1
TX026562,T02073,C0983,2024-12-07,20107.53,Servicios,débito,1
TX026563,T02073,C0983,2024-12-07,39580.32,Servicios,débito,1
TX026564,T02098,C0996,2024-12-07,27506.27,E-commerce,débito,1
TX026565,T02101,C0997,2024-12-07,100404.64,Entretenimiento,crédito,1
TX026566,T00013,C0006,2024-12-08,217536.24,Viajes,crédito,1
TX026567,T00043,C0019,2024-12-08,16537.12,Servicios,débito,1
TX026568,T00046,C0020,2024-12-08,157586.02,Viajes,crédito,1
TX026569,T00045,C0020,2024-12-08,39772.74,Servicios,débito,1
TX026570,T00071,C0031,2024-12-08,46753.72,Combustible,débito,1
TX026571,T00074,C0033,2024-12-08,38748.25,Servicios,débito,1
TX026572,T00176,C0079,2024-12-08,96725.76,Viajes,crédito,1
TX026573,T00185,C0082,2024-12-08,50595.05,Supermercado,débito,1
TX026574,T00188,C0084,2024-12-08,117202.21,Indumentaria,débito,1
TX026575,T00243,C0105,2024-12-08,81865.95,Transferencia,débito,1
TX026576,T00289,C0125,2024-12-08,88599.47,E-commerce,crédito,1
TX026577,T00306,C0136,2024-12-08,35853.18,Restaurant,crédito,1
TX026578,T00327,C0146,2024-12-08,70517.21,Combustible,crédito,1
TX026579,T00337,C0152,2024-12-08,14032.74,Servicios,débito,0
TX026580,T00345,C0156,2024-12-08,147938.73,E-commerce,crédito,1
TX026581,T00386,C0177,2024-12-08,80757.96,Supermercado,débito,0
TX026582,T00387,C0178,2024-12-08,46609.15,Servicios,débito,1
TX026583,T00408,C0189,2024-12-08,55576.38,Supermercado,débito,1
TX026584,T00411,C0190,2024-12-08,121903.03,Indumentaria,crédito,1
TX026585,T00430,C0198,2024-12-08,18911.67,Restaurant,crédito,1
TX026586,T00461,C0212,2024-12-08,67303.48,Indumentaria,crédito,1
TX026587,T00466,C0215,2024-12-08,20989.98,E-commerce,crédito,1
TX026588,T00481,C0222,2024-12-08,44948.97,Supermercado,débito,1
TX026589,T00491,C0230,2024-12-08,17086.03,Servicios,débito,1
TX026590,T00583,C0275,2024-12-08,69597.05,Restaurant,débito,1
TX026591,T00637,C0301,2024-12-08,97147.85,E-commerce,crédito,1
TX026592,T00656,C0310,2024-12-08,50944.41,Indumentaria,débito,1
TX026593,T00665,C0314,2024-12-08,55024.02,Supermercado,crédito,1
TX026594,T00678,C0318,2024-12-08,27022.36,E-commerce,débito,1
TX026595,T00697,C0329,2024-12-08,36580.85,Indumentaria,débito,1
TX026596,T00760,C0357,2024-12-08,88335.26,Viajes,débito,1
TX026597,T00765,C0359,2024-12-08,34171.85,Indumentaria,crédito,1
TX026598,T00860,C0404,2024-12-08,29365.16,Combustible,débito,1
TX026599,T00870,C0408,2024-12-08,7675.81,Servicios,débito,1
TX026600,T00873,C0409,2024-12-08,9345.43,Servicios,débito,1
TX026601,T00873,C0409,2024-12-08,37531.89,E-commerce,débito,0
TX026602,T00873,C0409,2024-12-08,18266.24,Servicios,débito,1
TX026603,T00879,C0412,2024-12-08,17301.3,Entretenimiento,débito,1
TX026604,T00908,C0426,2024-12-08,68681.3,Transferencia,débito,1
TX026605,T00915,C0429,2024-12-08,42965.22,E-commerce,crédito,0
TX026606,T00919,C0432,2024-12-08,90847.46,E-commerce,débito,1
TX026607,T00927,C0437,2024-12-08,43864.64,Combustible,débito,1
TX026608,T00936,C0440,2024-12-08,104137.65,E-commerce,crédito,0
TX026609,T00950,C0446,2024-12-08,161771.09,Restaurant,débito,1
TX026610,T00970,C0457,2024-12-08,31205.07,Restaurant,débito,1
TX026611,T00984,C0462,2024-12-08,53823.8,Entretenimiento,crédito,1
TX026612,T01000,C0469,2024-12-08,22569.62,Entretenimiento,crédito,1
TX026613,T01069,C0502,2024-12-08,20656.09,Servicios,débito,1
TX026614,T01075,C0504,2024-12-08,47350.6,Salud,crédito,0
TX026615,T01121,C0522,2024-12-08,12204.88,Combustible,crédito,1
TX026616,T01138,C0529,2024-12-08,27734.25,Salud,débito,1
TX026617,T01166,C0545,2024-12-08,149315.26,Restaurant,crédito,1
TX026618,T01220,C0569,2024-12-08,155013.49,Viajes,débito,1
TX026619,T01271,C0597,2024-12-08,22771.24,Entretenimiento,débito,1
TX026620,T01289,C0606,2024-12-08,23626.91,Supermercado,crédito,1
TX026621,T01293,C0608,2024-12-08,90163.19,Entretenimiento,débito,1
TX026622,T01373,C0644,2024-12-08,51821.41,E-commerce,crédito,1
TX026623,T01388,C0650,2024-12-08,45437.2,Servicios,crédito,1
TX026624,T01405,C0656,2024-12-08,29511.43,Restaurant,crédito,1
TX026625,T01409,C0659,2024-12-08,119334.89,Transferencia,débito,1
TX026626,T01433,C0669,2024-12-08,147168.48,Salud,crédito,1
TX026627,T01459,C0683,2024-12-08,10300.08,Restaurant,débito,0
TX026628,T01470,C0688,2024-12-08,29436.98,Servicios,débito,1
TX026629,T01520,C0710,2024-12-08,414488.93,Viajes,crédito,1
TX026630,T01519,C0710,2024-12-08,167885.34,Transferencia,débito,1
TX026631,T01563,C0727,2024-12-08,312252.39,Viajes,crédito,1
TX026632,T01583,C0739,2024-12-08,126053.85,Transferencia,débito,1
TX026633,T01586,C0740,2024-12-08,27030.81,Servicios,débito,1
TX026634,T01604,C0747,2024-12-08,102312.04,Supermercado,débito,1
TX026635,T01661,C0775,2024-12-08,451160.23,Viajes,crédito,1
TX026636,T01674,C0780,2024-12-08,87369.62,Salud,crédito,1
TX026637,T01748,C0816,2024-12-08,13332.16,Servicios,débito,0
TX026638,T01765,C0826,2024-12-08,14925.59,Salud,débito,1
TX026639,T01790,C0840,2024-12-08,14614.09,Supermercado,débito,1
TX026640,T01808,C0848,2024-12-08,9549.73,Combustible,crédito,1
TX026641,T01952,C0922,2024-12-08,18358.74,Restaurant,débito,1
TX026642,T01963,C0929,2024-12-08,75679.91,Supermercado,débito,1
TX026643,T01966,C0930,2024-12-08,110558.13,Supermercado,crédito,0
TX026644,T02012,C0950,2024-12-08,78967.15,Salud,débito,1
TX026645,T02025,C0954,2024-12-08,234049.85,Supermercado,crédito,1
TX026646,T02028,C0956,2024-12-08,249782.24,Indumentaria,crédito,1
TX026647,T00015,C0007,2024-12-09,65463.58,Indumentaria,crédito,1
TX026648,T00058,C0025,2024-12-09,48854.58,Combustible,crédito,1
TX026649,T00095,C0044,2024-12-09,11081.45,Restaurant,crédito,1
TX026650,T00173,C0078,2024-12-09,23915.24,Indumentaria,débito,1
TX026651,T00178,C0080,2024-12-09,37317.96,Combustible,débito,1
TX026652,T00238,C0103,2024-12-09,44798.23,Transferencia,débito,0
TX026653,T00278,C0121,2024-12-09,8652.85,Restaurant,débito,1
TX026654,T00287,C0125,2024-12-09,82618.27,Entretenimiento,débito,1
TX026655,T00300,C0132,2024-12-09,11638.17,Servicios,débito,1
TX026656,T00344,C0156,2024-12-09,19055.21,Entretenimiento,débito,1
TX026657,T00344,C0156,2024-12-09,33649.3,E-commerce,débito,1
TX026658,T00354,C0160,2024-12-09,82729.48,E-commerce,crédito,1
TX026659,T00376,C0171,2024-12-09,20384.72,Salud,crédito,1
TX026660,T00421,C0195,2024-12-09,34504.94,Restaurant,crédito,1
TX026661,T00508,C0238,2024-12-09,54217.56,Combustible,débito,1
TX026662,T00587,C0277,2024-12-09,31033.27,Servicios,débito,1
TX026663,T00612,C0288,2024-12-09,110152.28,Restaurant,débito,1
TX026664,T00663,C0313,2024-12-09,17149.11,Entretenimiento,crédito,1
TX026665,T00673,C0316,2024-12-09,25304.11,Indumentaria,crédito,1
TX026666,T00749,C0352,2024-12-09,21998.96,Salud,crédito,1
TX026667,T00756,C0354,2024-12-09,92041.11,Indumentaria,crédito,1
TX026668,T00756,C0354,2024-12-09,215689.59,Supermercado,crédito,1
TX026669,T00879,C0412,2024-12-09,34327.22,Restaurant,débito,1
TX026670,T00881,C0413,2024-12-09,18653.78,Servicios,débito,1
TX026671,T00932,C0439,2024-12-09,12674.75,Servicios,débito,1
TX026672,T00970,C0457,2024-12-09,74501.09,E-commerce,débito,1
TX026673,T00970,C0457,2024-12-09,19201.85,E-commerce,débito,1
TX026674,T00987,C0463,2024-12-09,25175.84,Restaurant,crédito,1
TX026675,T01020,C0480,2024-12-09,36564.52,Entretenimiento,débito,1
TX026676,T01036,C0487,2024-12-09,26832.93,Servicios,débito,1
TX026677,T01091,C0513,2024-12-09,64472.31,Combustible,débito,1
TX026678,T01122,C0523,2024-12-09,34160.37,Combustible,débito,1
TX026679,T01165,C0545,2024-12-09,102828.61,Combustible,débito,1
TX026680,T01203,C0561,2024-12-09,39873.25,E-commerce,crédito,1
TX026681,T01220,C0569,2024-12-09,17873.4,Restaurant,débito,1
TX026682,T01252,C0588,2024-12-09,14566.41,Servicios,débito,1
TX026683,T01254,C0589,2024-12-09,20409.42,Supermercado,débito,1
TX026684,T01265,C0594,2024-12-09,171566.37,Combustible,crédito,0
TX026685,T01271,C0597,2024-12-09,29459.39,Transferencia,débito,1
TX026686,T01325,C0624,2024-12-09,89847.77,E-commerce,débito,1
TX026687,T01331,C0627,2024-12-09,15907.97,Servicios,débito,1
TX026688,T01379,C0646,2024-12-09,31576.17,Salud,crédito,1
TX026689,T01396,C0653,2024-12-09,26231.85,Servicios,débito,1
TX026690,T01470,C0688,2024-12-09,45170.42,Combustible,débito,1
TX026691,T01476,C0692,2024-12-09,45260.14,Supermercado,débito,1
TX026692,T01479,C0693,2024-12-09,111955.96,Supermercado,crédito,1
TX026693,T01492,C0698,2024-12-09,15625.82,Supermercado,débito,0
TX026694,T01533,C0716,2024-12-09,4536.62,Servicios,débito,0
TX026695,T01546,C0721,2024-12-09,13960.27,Restaurant,débito,1
TX026696,T01561,C0727,2024-12-09,61752.75,Entretenimiento,débito,1
TX026697,T01613,C0753,2024-12-09,81980.82,E-commerce,crédito,1
TX026698,T01613,C0753,2024-12-09,17090.12,Salud,crédito,1
TX026699,T01626,C0760,2024-12-09,21995.67,Supermercado,débito,1
TX026700,T01658,C0773,2024-12-09,72094.93,Viajes,crédito,1
TX026701,T01658,C0773,2024-12-09,78919.61,E-commerce,crédito,1
TX026702,T01680,C0783,2024-12-09,129976.2,Restaurant,débito,1
TX026703,T01687,C0787,2024-12-09,22580.89,E-commerce,débito,1
TX026704,T01740,C0812,2024-12-09,219445.71,E-commerce,crédito,1
TX026705,T01740,C0812,2024-12-09,101735.57,Restaurant,crédito,1
